Genome_id	Length	Taxid	Species
GCA_001428865.1	4212502	1736501	Sphingomonas sp. Root241
GCA_001428895.1	6672097	1736504	Mycobacterium sp. Root265
GCA_001429025.1	4578346	1736591	Phenylobacterium sp. Root700
GCA_001429255.1	4247614	1736609	Cellulomonas sp. Root930
GCA_001429315.1	4415595	1736612	Lysobacter sp. Root96
GCA_001429395.1	5690728	1736524	Bosea sp. Root381
GCA_001429505.1	6609529	1736544	Bosea sp. Root483D1
GCA_001429555.1	4386361	1736413	Nocardioides sp. Soil797
GCA_001429625.1	4407722	1736416	Nocardioides sp. Soil805
GCA_001429685.1	4469718	1736415	Phycicoccus sp. Soil803
GCA_001429705.1	2591554	1736417	Yonghaparkia sp. Soil809
GCA_001429805.1	7494243	1736486	Kitasatospora sp. Root187
GCA_001431195.1	5002729	480284	Virgibacillus soli
GCA_001431315.1	2990285	437022	Candidatus Berkiella cookevillensis
GCA_001431365.1	3775942	270918	Salegentibacter mishustinae
GCA_001431405.1	3553658	344882	Pseudoxanthomonas dokdonensis
GCA_001431485.1	3374112	336566	Stenotrophomonas ginsengisoli
GCA_001431505.1	3284859	659018	Stenotrophomonas daejeonensis
GCA_001431525.1	3029904	266128	Stenotrophomonas koreensis
GCA_001431535.1	3967734	517011	Stenotrophomonas chelatiphaga
GCA_001431645.1	3923155	676599	Stenotrophomonas panacihumi
GCA_001431705.1	1995738	1356299	Ferrovum sp. JA12
GCA_001431725.1	4757486	1178482	Halomonas huangheensis
GCA_001432245.1	2822193	246432	Staphylococcus equorum
GCA_001432305.1	3632663	1714344	Curvibacter sp. PAE-UM
GCA_001433395.1	6989698	1746199	Bordetella sp. N
GCA_001433765.1	2705076	913848	Lactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001
GCA_001433995.1	2593269	1302272	Lactobacillus kimchicus JCM 15530
GCA_001434225.1	2498521	1122150	Lactobacillus nagelii DSM 13675
GCA_001434255.1	3261379	1423739	Lactobacillus diolivorans DSM 14421
GCA_001434275.1	2336411	1423770	Lactobacillus mindensis DSM 14500
GCA_001434295.1	2373204	1423815	Lactobacillus versmoldensis DSM 14857 = KCTC 3814
GCA_001434315.1	1832229	1423778	Lactobacillus oligofermentans DSM 15707 = LMG 22743
GCA_001434335.1	2078190	1423763	Lactobacillus kalixensis DSM 16043
GCA_001434365.1	1848461	1423749	Lactobacillus gastricus DSM 16045
GCA_001434475.1	2651315	1423807	Lactobacillus suebicus DSM 5007 = KCTC 3549
GCA_001434535.1	1880186	930942	Lactobacillus animalis KCTC 3501 = DSM 20602
GCA_001434555.1	1548566	1423722	Lactobacillus amylotrophicus DSM 20534
GCA_001434575.1	3133992	1423726	Lactobacillus bifermentans DSM 20003
GCA_001434665.1	2173857	1423811	Lactobacillus tucceti DSM 20183
GCA_001434695.1	1590323	1423719	Lactobacillus algidus DSM 15638
GCA_001434705.1	2280237	1291734	Lactobacillus nasuensis JCM 17158
GCA_001434745.1	2336325	1423720	Lactobacillus alimentarius DSM 20249
GCA_001434815.1	2052598	1293597	Lactobacillus equicursoris DSM 19284 = JCM 14600 = CIP 110162
GCA_001434835.1	2918319	1423715	Lactobacillus acidifarinae DSM 19394
GCA_001434845.1	2298009	1423759	Lactobacillus hordei DSM 19519
GCA_001434895.1	2751938	1423776	Lactobacillus odoratitofui DSM 19909 = JCM 15043
GCA_001434915.1	2232918	1423731	Lactobacillus capillatus DSM 19910
GCA_001434935.1	2686405	1423812	Lactobacillus uvarum DSM 19971
GCA_001435035.1	3125880	1423769	Lactobacillus manihotivorans DSM 13343 = JCM 12514
GCA_001435095.1	2749197	1423805	Lactobacillus spicheri DSM 15429
GCA_001435195.1	2639652	1423801	Lactobacillus satsumensis DSM 16230 = JCM 12392
GCA_001435235.1	2605329	1423750	Lactobacillus ghanensis DSM 18630
GCA_001435295.1	3514998	1699621	Psychrobacter sp. P11F6
GCA_001435325.1	2009795	1423761	Lactobacillus intestinalis DSM 6629
GCA_001435345.1	1667627	1423794	Lactobacillus pontis DSM 8475
GCA_001435445.1	2746576	1423765	Lactobacillus paralimentarius DSM 13961 = JCM 10707
GCA_001435585.1	3309179	1423792	Lactobacillus perolens DSM 12744
GCA_001435835.1	1898108	1423735	Lactobacillus concavus DSM 17758
GCA_001435935.1	2006512	1423782	Lactobacillus panis DSM 6035
GCA_001435995.1	1479955	1423781	Lactobacillus ozensis DSM 23829 = JCM 17196
GCA_001436045.1	1733578	1423746	Lactobacillus frumenti DSM 13145
GCA_001436095.1	1807288	1423738	Lactobacillus dextrinicus DSM 20335
GCA_001436115.1	1929842	1423727	Lactobacillus brantae DSM 23927
GCA_001436215.1	2058058	1423718	Lactobacillus agilis DSM 20509
GCA_001436225.1	2444304	1291052	Lactobacillus sharpeae JCM 1186 = DSM 20505
GCA_001436255.1	2854844	1423795	Lactobacillus rapi DSM 19907 = JCM 15042
GCA_001436275.1	2117633	1423777	Lactobacillus oeni DSM 19972
GCA_001436295.1	2559201	1423813	Lactobacillus vaccinostercus DSM 20634
GCA_001436315.1	1680526	1423821	Lactobacillus aviarius subsp. aviarius DSM 20655
GCA_001436395.1	2054664	1122149	Lactobacillus malefermentans DSM 5705 = KCTC 3548
GCA_001436415.1	1834154	1423752	Lactobacillus graminis DSM 20719
GCA_001436505.1	2269330	1423796	Lactobacillus rennini DSM 20253
GCA_001436555.1	1566789	1423802	Lactobacillus senioris DSM 24302 = JCM 17472
GCA_001436605.1	1289346	1423744	Lactobacillus floricola DSM 23037 = JCM 16512
GCA_001436645.1	1348606	1423745	Lactobacillus florum DSM 22689 = JCM 16035
GCA_001436735.1	1919106	1423729	Lactobacillus cacaonum DSM 21116
GCA_001436755.1	2407726	1423725	Lactobacillus aquaticus DSM 21051
GCA_001437015.1	1719821	1381	Atopobium minutum
GCA_001437055.1	1646143	396268	Lactobacillus secaliphilus
GCA_001437075.1	1837953	331679	Pediococcus stilesii
GCA_001437125.1	2362603	616990	Lactobacillus paucivorans
GCA_001437205.1	2086969	81857	Lactobacillus selangorensis
GCA_001437355.1	1537173	1629	Weissella viridescens
GCA_001437405.1	2260906	319653	Pediococcus ethanolidurans
GCA_001437425.1	1768499	1620	Weissella minor
GCA_001437435.1	2070447	348151	Lactobacillus siliginis
GCA_001437605.1	1764961	480391	Pediococcus argentinicus
GCA_001438655.1	2038400	319652	Pediococcus cellicola
GCA_001438695.1	1484857	930946	Fructobacillus fructosus KCTC 3544
GCA_001438705.1	1334438	1616	Weissella kandleri
GCA_001438725.1	2114096	114090	Pediococcus inopinatus
GCA_001438805.1	2698724	993692	Lactobacillus kimchiensis
GCA_001438845.1	2989578	942150	Lactobacillus xiangfangensis
GCA_001439585.2	3664835	1450761	Aneurinibacillus sp. XH2
GCA_001439625.1	4898412	1742359	Bacillus sp. FJAT-25496
GCA_001439635.1	4782966	459347	Bacillus cecembensis
GCA_001439665.1	4292461	225843	Formosa algae
GCA_001439915.1	4836444	263474	Bacillus humi
GCA_001439965.1	5308781	254757	Bacillus farraginis
GCA_001440405.1	8845258	1518501	Bradyrhizobium valentinum
GCA_001440475.1	8817291	722472	Bradyrhizobium lablabi
GCA_001440545.1	2419359	908809	Caloramator mitchellensis
GCA_001441165.1	3651382	1748	Acidipropionibacterium acidipropionici
GCA_001441535.1	2902267	292222	Altererythrobacter troitsensis
GCA_001441615.1	4578348	1641875	Roseovarius atlanticus
GCA_001441635.1	6063628	540747	Roseovarius indicus
GCA_001442515.1	6157384	69	Lysobacter enzymogenes
GCA_001442535.1	5765176	84531	Lysobacter antibioticus
GCA_001442615.1	6131579	1750590	Algoriphagus resistens
GCA_001442785.1	6391889	435897	Lysobacter capsici
GCA_001443605.1	4812386	1307839	Salinivirga cyanobacteriivorans
GCA_001443675.1	3510797	54398	endosymbiont of Ridgeia piscesae
GCA_001444365.1	4337945	58049	Colwellia sp. MT41
GCA_001444405.1	4868993	161398	Pseudoalteromonas phenolica
GCA_001444425.1	3345119	1249552	Pseudohongiella spirulinae
GCA_001444445.1	2861432	76123	Prevotella enoeca
GCA_001446935.1	4522705	1729724	Pseudomonas sp. TTU2014-080ASC
GCA_001447195.1	4592999	70584	Aquabacterium parvum
GCA_001447335.1	4400034	652	Aeromonas schubertii
GCA_001449105.1	5322177	155892	Caulobacter vibrioides
GCA_001449115.1	5345702	1577687	Terracidiphilus gabretensis
GCA_001454945.1	3376475	1297617	Intestinimonas butyriciproducens
GCA_001456025.1	12700239	371196	Mastigocoleus testarum BC008
GCA_001456065.2	4627894	1492	Clostridium butyricum
GCA_001456215.1	2709797	1280	Staphylococcus aureus
GCA_001456315.1	2877548	2371	Xylella fastidiosa
GCA_001457415.1	5263775	1689269	Gorillibacterium sp. SN4
GCA_001457455.1	2463666	1717	Corynebacterium diphtheriae
GCA_001457475.1	6813182	85698	Achromobacter xylosoxidans
GCA_001457795.1	1818711	1622075	Olsenella sp. SIT9
GCA_001457815.1	3716774	1689272	Vitreoscilla sp. SN6
GCA_001458115.1	4207226	1564956	Gracilibacillus massiliensis
GCA_001458175.1	4001860	321267	Shimia marina
GCA_001458215.1	4358316	1715693	Phaeobacter sp. CECT 7735
GCA_001458315.1	3592055	266809	Thalassobacter stenotrophicus
GCA_001458335.1	3362067	1715691	Thalassobius sp. CECT 5113
GCA_001458355.1	3902797	53501	Thalassobius gelatinovorus
GCA_001458375.1	4459382	441103	Tropicibacter naphthalenivorans
GCA_001458395.1	4614060	1396826	Leisingera aquaemixtae
GCA_001458415.1	4175618	928856	Tropicibacter multivorans
GCA_001458435.1	3431657	340021	Thalassobius mediterraneus
GCA_001458475.1	2140065	504	Kingella kingae
GCA_001458595.1	4710844	137838	Clostridium neonatale
GCA_001459095.1	1571515	61435	Dehalococcoides mccartyi
GCA_001460635.1	1920832	76936	Helicobacter typhlonius
GCA_001461035.1	3660245	290052	Acetivibrio ethanolgignens
GCA_001462175.1	2988999	1254334	Psychrobacter sp. ENNN9_III
GCA_001463885.1	4187548	370622	Aureimonas altamirensis
GCA_001465295.1	4147593	166935	Pseudoalteromonas translucida
GCA_001465835.2	3485580	1374	Planococcus kocurii
GCA_001465855.1	2346032	145458	Rathayibacter toxicus
GCA_001465875.1	3846294	1750561	Legionella saoudiensis
GCA_001466305.1	2539811	1473580	Defluviitalea phaphyphila
GCA_001466665.1	1851576	1217799	Dehalogenimonas alkenigignens
GCA_001467025.1	3750738	29422	Legionella brunensis
GCA_001467035.1	3982132	28084	Legionella cherrii
GCA_001467055.1	2367659	45056	Legionella adelaidensis
GCA_001467505.1	3737655	28083	Legionella birminghamensis
GCA_001467535.1	3067721	45076	Legionella worsleiensis
GCA_001467645.1	2545646	45065	Legionella geestiana
GCA_001467745.1	3341467	455	Legionella jamestowniensis
GCA_001467765.1	3086499	456	Legionella jordanis
GCA_001467785.1	3061150	454	Legionella israelensis
GCA_001467825.1	2401343	45068	Legionella londiniensis
GCA_001467895.1	3649429	45070	Legionella nautarum
GCA_001467975.1	3546255	45073	Legionella quinlivanii
GCA_001468035.1	3356485	40335	Legionella tucsonensis
GCA_001468085.1	3650667	66969	Legionella waltersii
GCA_001468125.1	3129674	458	Legionella rubrilucens
GCA_001468165.1	3313534	452	Legionella spiritensis
GCA_001468395.1	4309020	1759079	Sphingopyxis sp. H073
GCA_001469165.1	6305354	1431688	Thiohalocapsa sp. ML1
GCA_001469845.1	4038999	1592629	Sphingomonas sp. WG
GCA_001469965.1	2292855	1766620	Halothiobacillus sp. XI15
GCA_001471555.1	2602401	29388	Staphylococcus capitis
GCA_001475745.1	3369825	465820	Curtobacterium oceanosedimentum
GCA_001475935.1	5012346	401562	Aureimonas ureilytica
GCA_001476195.1	2296741	37923	Kocuria kristinae
GCA_001476695.1	3552733	1420591	Novosphingobium barchaimii
GCA_001476815.1	5546132	433924	Pseudacidovorax intermedius
GCA_001477055.1	2794220	1079994	Leucobacter chromiiresistens
GCA_001477625.1	5169161	1768242	Paucibacter sp. KCTC 42545
GCA_001481375.1	3951525	1550024	Ruthenibacterium lactatiformans
GCA_001482195.1	3988191	1247514	Luteimonas abyssi
GCA_001482365.1	3638342	446860	Kocuria flava
GCA_001482385.1	5913780	43658	Pseudoalteromonas rubra
GCA_001482405.1	4562553	1685382	Ponticoccus sp. SJ5A-1
GCA_001483135.1	4804721	1751427	Solirubrum puertoriconensis
GCA_001483385.1	2918253	669041	Tenacibaculum dicentrarchi
GCA_001483765.1	2925195	317018	Nesterenkonia jeotgali
GCA_001483845.1	2127266	195	Campylobacter coli
GCA_001483865.1	5681722	76731	Roseateles depolymerans
GCA_001483965.1	2614401	1564681	Carnobacterium sp. CP1
GCA_001484065.1	5669701	121719	Pannonibacter phragmitetus
GCA_001484605.1	5056151	121292	Pseudarthrobacter sulfonivorans
GCA_001484935.1	4081329	40214	Acinetobacter johnsonii
GCA_001484965.1	3982201	1649580	Bacillus shacheensis
GCA_001485185.1	2479673	1267	Clostridium ventriculi
GCA_001485475.1	2427900	224999	Tepidanaerobacter syntrophicus
GCA_001485495.1	5428634	1223540	Gordonia desulfuricans NBRC 100010
GCA_001486165.1	2806977	1720313	Bittarella massiliensis
GCA_001486445.1	2090771	1720315	Eggerthellaceae bacterium AT8
GCA_001486525.1	5472963	246167	Vibrio crassostreae
GCA_001486665.1	3829505	1650663	Fournierella massiliensis
GCA_001487105.1	3069885	1720300	Ruminococcus sp. AT10
GCA_001493375.1	5884160	498367	Streptomyces specialis
GCA_001494595.1	5732010	1762962	Mycobacterium sp. M26
GCA_001494635.1	2469565	1299998	Olsenella scatoligenes
GCA_001499615.1	3969909	446692	Acetobacter senegalensis
GCA_001499655.1	3030375	389348	Protochlamydia naegleriophila
GCA_001499675.1	2843936	431306	Acetobacter ghanensis
GCA_001499755.1	4638575	40324	Stenotrophomonas maltophilia
GCA_001499855.1	5148113	1772274	Mycobacterium sp. GA-0227b
GCA_001499915.1	5203567	1772278	Mycobacterium sp. GA-1331
GCA_001500315.1	2201708	29379	Staphylococcus auricularis
GCA_001507325.1	4036521	345663	Chryseobacterium greenlandense
GCA_001507335.1	3874551	1742858	Chryseobacterium sp. JAH
GCA_001507665.1	3264334	1768108	Deinococcus actinosclerus
GCA_001509795.1	7584593	1609103	Streptomyces sp. NRRL WC-3605
GCA_001511815.1	9336224	1926	Streptomyces reticuli
GCA_001513975.1	8412249	146536	Streptomyces curacoi
GCA_001514045.1	9844122	66877	Streptomyces ciscaucasicus
GCA_001514435.1	1787436	1308	Streptococcus thermophilus
GCA_001514455.1	6325799	47917	Serratia fonticola
GCA_001514495.1	7329063	1349782	Paenibacillus pabuli NBRC 13638
GCA_001515305.1	4390819	1293573	Aquitalea pelogenes
GCA_001518815.1	4834356	47885	Pseudomonas oryzihabitans
GCA_001525595.1	5210440	663	Vibrio alginolyticus
GCA_001542405.1	8099863	1755240	Rhizobium sp. BR10423
GCA_001542565.1	4434904	1771959	Arthrobacter sp. ATCC 21022
GCA_001543175.1	1974262	1376	Aerococcus urinae
GCA_001543265.1	5101809	296	Pseudomonas fragi
GCA_001543285.1	2199877	1377	Aerococcus viridans
GCA_001544555.2	10051569	1232866	Caballeronia udeis
GCA_001546115.1	4589403	34004	Paracoccus aminovorans
GCA_001547975.1	678592	2094	Mycoplasma arginini
GCA_001547995.1	3198265	91915	Asaia bogorensis
GCA_001548015.1	7557960	270351	Methylobacterium aquaticum
GCA_001548055.1	2698323	366522	Sulfurospirillum cavolei
GCA_001548075.1	4732772	35806	Rhodovulum sulfidophilum
GCA_001550135.1	4807552	1190813	Pseudoalteromonas shioyasakiensis
GCA_001552375.1	3967067	1223509	Cellulomonas iranensis NBRC 101100 = JCM 18110
GCA_001552415.1	2686219	1223513	Corynebacterium xerosis NBRC 16721
GCA_001552455.1	3476986	1223527	Microbacterium hydrocarbonoxydans NBRC 103074
GCA_001552475.1	2975997	1223528	Microbacterium oleivorans NBRC 103075
GCA_001553195.1	897443	29555	Mycoplasma canis
GCA_001553215.1	2355383	322095	Porphyromonas somerae
GCA_001553605.1	3699310	44742	Desulfovibrio fairfieldensis
GCA_001553935.1	3042917	544580	Actinomyces oris
GCA_001553955.1	2649137	34062	Moraxella osloensis
GCA_001556105.1	3942209	128785	Pseudoxanthomonas mexicana
GCA_001558255.1	3998273	673	Grimontia hollisae
GCA_001558415.1	4827724	676	Vibrio fluvialis
GCA_001558935.1	5083867	35703	Citrobacter amalonaticus
GCA_001559115.1	2647552	1286	Staphylococcus simulans
GCA_001562115.1	4904192	233316	Alteromonas stellipolaris
GCA_001570425.1	7387494	146020	Mycobacterium brisbanense
GCA_001570525.1	8595700	564415	Herbidospora sakaeratensis
GCA_001571165.1	5296644	1349766	Herbaspirillum chlorophenolicum NBRC 102525
GCA_001571285.1	5044663	1218112	Kluyvera cryocrescens NBRC 102467
GCA_001571305.1	4905774	1219360	Erwinia persicina NBRC 102418
GCA_001571365.1	6700253	1255278	Achromobacter denitrificans NBRC 15125
GCA_001572725.1	4922834	61652	Serratia rubidaea
GCA_001578105.1	5036008	686597	Martelella sp. AD-3
GCA_001578185.1	5521719	1478	Bacillus simplex
GCA_001578205.1	3878815	1408	Bacillus pumilus
GCA_001580365.1	4159643	388357	Kocuria turfanensis
GCA_001580615.1	3833476	178901	Acetobacter malorum
GCA_001583415.1	5349645	1771	Mycobacterium phlei
GCA_001583435.1	5430256	1027273	Endozoicomonas montiporae
GCA_001584185.1	5730025	279113	Collimonas pratensis
GCA_001584765.1	5938797	1784	Mycobacterium simiae
GCA_001586165.1	5011796	82983	Obesumbacterium proteus
GCA_001586195.1	3991226	76853	Solibacillus silvestris
GCA_001586215.1	2737971	146827	Corynebacterium simulans
GCA_001586255.1	4204359	1470434	Zhongshania aliphaticivorans
GCA_001590785.1	4347941	519424	Bacillus trypoxylicola
GCA_001591125.1	5629433	1219069	Vibrio mediterranei NBRC 15635
GCA_001591565.1	3906163	1348625	Bacillus flexus NBRC 15715
GCA_001591585.1	5097246	1348626	Bacillus circulans NBRC 13626
GCA_001591605.1	3996359	1348627	Bacillus badius NBRC 15713
GCA_001591825.1	4410879	1349757	Bacillus vietnamensis NBRC 101237
GCA_001592125.1	3502678	1348634	Microbacterium hominis NBRC 15708
GCA_001592945.1	4160330	1914963	Roseivirga seohaensis
GCA_001593245.1	4923009	654	Aeromonas veronii
GCA_001594015.1	2999839	1122241	Moorella mulderi DSM 14980
GCA_001594265.1	2367908	714	Aggregatibacter actinomycetemcomitans
GCA_001596795.1	4406320	162160	Pseudoalteromonas telluritireducens
GCA_001597285.1	4406305	43263	Pseudomonas alcaligenes
GCA_001598035.1	2182100	1814128	Streptococcus halotolerans
GCA_001598375.1	4836455	1219042	Novosphingobium capsulatum NBRC 12533
GCA_001598535.1	4083128	1219045	Sphingobium herbicidovorans NBRC 16415
GCA_001598915.1	5538168	1219362	Williamsia muralis NBRC 105860
GCA_001598935.1	3263973	1223503	Parageobacillus toebii NBRC 107807
GCA_001605965.1	6301761	198620	Pseudomonas koreensis
GCA_001606005.1	3862244	1703	Brevibacterium linens
GCA_001606025.1	3349444	261164	Psychrobacter alimentarius
GCA_001610955.1	3499317	33941	Geobacillus thermoleovorans
GCA_001610975.1	3983415	33052	Sphingopyxis terrae
GCA_001611135.1	2509470	51663	Pediococcus damnosus
GCA_001611795.1	9083372	1783515	Streptomyces sp. S10(2016)
GCA_001612765.1	7124189	1210067	Nocardia arthritidis NBRC 100137
GCA_001613465.1	7305361	1223489	Nocardia niwae NBRC 108934 = DSM 45340
GCA_001613505.1	7562813	1223548	Nocardia mikamii NBRC 108933
GCA_001617355.1	4131704	416169	Rhodanobacter thiooxydans
GCA_001618685.1	3474426	129338	Geobacillus subterraneus
GCA_001618885.1	2659676	70255	Staphylococcus condimenti
GCA_001620305.1	5502110	1828	Rhodococcus fascians
GCA_001625365.1	9234445	1120523	Streptomyces sp. MJM8645
GCA_001630765.1	3505372	37915	Dietzia maris
GCA_001632305.1	5897585	59843	Paenibacillus glucanolyticus
GCA_001632485.1	2181980	400946	Wohlfahrtiimonas chitiniclastica
GCA_001632805.1	5029817	1774	Mycobacterium chelonae
GCA_001636015.1	2306095	29433	Moraxella ovis
GCA_001637395.1	6991351	322866	Leptolyngbya valderiana BDU 20041
GCA_001639025.1	2345615	144183	Corynebacterium afermentans subsp. afermentans
GCA_001641285.1	4227172	445710	Dyella thiooxydans
GCA_001641695.1	8679329	1497615	Bradyrhizobium neotropicale
GCA_001642655.1	3134437	1519	Clostridium tyrobutyricum
GCA_001643095.1	7020557	223967	Methylobacterium populi
GCA_001643245.1	4042194	29332	[Bacillus] aminovorans
GCA_001643955.1	1753385	198	Campylobacter hyointestinalis
GCA_001644565.1	2971983	1182568	Deinococcus puniceus
GCA_001644955.1	6120625	303	Pseudomonas putida
GCA_001646665.1	7642040	68570	Streptomyces albulus
GCA_001648175.1	4387428	376489	Halotalea alkalilenta
GCA_001648575.1	4677891	1076414	Bacillus horikoshii DSM 8719
GCA_001650325.1	3261864	169177	Exiguobacterium undae
GCA_001652465.1	3168630	84292	Microbacterium chocolatum
GCA_001652485.1	4992805	419475	Ochrobactrum pseudogrignonense
GCA_001652565.1	7354253	879274	Shinella sp. HZN7
GCA_001653755.1	3293944	326320	Dokdonia donghaensis
GCA_001654495.1	7472530	1849967	Streptomyces sp. SAT1
GCA_001654915.1	5087094	1354252	Buttiauxella ferragutiae ATCC 51602
GCA_001655245.1	6235754	1810	Mycobacterium vaccae
GCA_001660045.1	7766531	146923	Streptomyces parvulus
GCA_001661495.1	5154488	182141	Pseudoalteromonas prydzensis
